,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_1,Sex_2,Age,SibSp,Parch,Fare,Cabin_1,Cabin_2,Cabin_3,Cabin_4,Cabin_5,Cabin_6,Cabin_7,Cabin_8,Embarked_1,Embarked_2,Embarked_3,Embarked_4
434,0.0,0,1,0,1,0,0.12130767504723228,0.1,0.0,0.0559,0,1,0,0,1,1,0,0,1,0,0,0
435,1.0,0,1,0,0,1,-0.09575610467768991,0.1,0.2,0.12,0,1,0,0,1,0,1,0,1,0,0,0
436,0.0,1,0,0,0,1,-0.053549258620066154,0.2,0.2,0.034375,0,0,0,0,0,0,0,1,1,0,0,0
437,1.0,0,0,1,0,1,-0.03546061030965597,0.2,0.3,0.01875,0,0,0,0,0,0,0,1,1,0,0,0
438,0.0,0,1,0,1,0,0.20572136716247977,0.1,0.4,0.263,0,0,0,0,1,0,0,1,1,0,0,0
439,0.0,0,0,1,1,0,0.006746235747967787,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
440,1.0,0,0,1,0,1,0.0911599278632153,0.1,0.1,0.02625,0,0,0,0,0,0,0,1,1,0,0,0
441,0.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.0095,0,0,0,0,0,0,0,1,1,0,0,0
442,0.0,1,0,0,1,0,-0.029431060872852577,0.1,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
443,1.0,0,0,1,0,1,-0.011342412562442394,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
444,1.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0081125,0,0,0,0,0,0,0,1,1,0,0,0
445,1.0,0,1,0,1,0,-0.15605159904572385,0.0,0.2,0.0818583,0,1,0,0,1,1,0,1,1,0,0,0
446,1.0,0,0,1,0,1,-0.1017856541144933,0.0,0.1,0.0195,0,0,0,0,0,0,0,1,1,0,0,0
447,1.0,0,1,0,1,0,0.02483488405837797,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
448,1.0,1,0,0,0,1,-0.15002204960892046,0.2,0.1,0.0192583,0,0,0,0,0,0,0,1,0,1,0,0
449,1.0,0,1,0,1,0,0.13336677392083907,0.0,0.0,0.0305,0,1,0,0,1,1,1,0,1,0,0,0
450,0.0,0,0,1,1,0,0.03689398293198476,0.1,0.2,0.02775,0,0,0,0,0,0,0,1,1,0,0,0
451,0.0,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.0199667,0,0,0,0,0,0,0,1,1,0,0,0
452,0.0,0,1,0,1,0,0.0007166863111643934,0.0,0.0,0.02775,0,1,0,0,1,1,1,1,0,1,0,0
453,1.0,0,1,0,1,0,0.11527812561042888,0.1,0.0,0.08910420000000001,0,1,0,1,0,0,0,0,0,1,0,0
454,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
455,1.0,1,0,0,1,0,-0.005312863125639,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,0,1,0,0
456,0.0,0,1,0,1,0,0.21175091659928316,0.0,0.0,0.02655,0,1,0,1,0,0,0,1,1,0,0,0
457,1.0,0,1,0,0,1,1.713701020890822e-16,0.1,0.0,0.0518625,0,1,0,1,0,0,1,0,1,0,0,0
458,1.0,0,0,1,0,1,0.12130767504723228,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
459,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
460,1.0,0,1,0,1,0,0.10924857617362549,0.0,0.0,0.02655,0,1,0,1,0,0,1,1,1,0,0,0
461,0.0,1,0,0,1,0,0.02483488405837797,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
462,0.0,0,1,0,1,0,0.1032190267368221,0.0,0.0,0.0385,0,1,0,1,0,1,0,0,1,0,0,0
463,0.0,0,0,1,1,0,0.10924857617362549,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
464,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
465,0.0,1,0,0,1,0,0.04895308180559155,0.0,0.0,0.00705,0,0,0,0,0,0,0,1,1,0,0,0
466,0.0,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
467,0.0,0,1,0,1,0,0.15748497166805264,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
468,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007724999999999999,0,0,0,0,0,0,0,1,0,0,1,0
469,1.0,1,0,0,0,1,-0.17564763471533487,0.2,0.1,0.0192583,0,0,0,0,0,0,0,1,0,1,0,0
470,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00725,0,0,0,0,0,0,0,1,1,0,0,0
471,0.0,1,0,0,1,0,0.04895308180559155,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
472,1.0,0,0,1,0,1,0.018805334621574576,0.1,0.2,0.02775,0,0,0,0,0,0,0,1,1,0,0,0
473,1.0,0,0,1,0,1,-0.041490159746459365,0.0,0.0,0.0137917,0,0,1,1,0,1,1,0,0,1,0,0
474,0.0,1,0,0,0,1,-0.04751970918326276,0.0,0.0,0.0098375,0,0,0,0,0,0,0,1,1,0,0,0
475,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.052,0,1,0,1,0,1,0,1,1,0,0,0
476,0.0,0,0,1,1,0,0.02483488405837797,0.1,0.0,0.021,0,0,0,0,0,0,0,1,1,0,0,0
477,0.0,1,0,0,1,0,-0.005312863125639,0.1,0.0,0.0070458,0,0,0,0,0,0,0,1,1,0,0,0
478,0.0,1,0,0,1,0,-0.04751970918326276,0.0,0.0,0.0075208,0,0,0,0,0,0,0,1,1,0,0,0
479,1.0,1,0,0,0,1,-0.16811069791933064,0.0,0.1,0.0122875,0,0,0,0,0,0,0,1,1,0,0,0
480,0.0,1,0,0,1,0,-0.12590385186170688,0.5,0.2,0.0469,0,0,0,0,0,0,0,1,1,0,0,0
481,0.0,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
482,0.0,1,0,0,1,0,0.12130767504723228,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
483,1.0,1,0,0,0,1,0.19969181772567637,0.0,0.0,0.0095875,0,0,0,0,0,0,0,1,1,0,0,0
484,1.0,0,1,0,1,0,-0.029431060872852577,0.1,0.0,0.0910792,0,0,1,1,0,1,0,1,0,1,0,0
485,0.0,1,0,0,0,1,1.713701020890822e-16,0.3,0.1,0.0254667,0,0,0,0,0,0,0,1,1,0,0,0
486,1.0,0,1,0,0,1,0.03086443349518136,0.1,0.0,0.09,0,0,1,0,1,0,0,1,1,0,0,0
487,0.0,0,1,0,1,0,0.16954407054165943,0.0,0.0,0.0297,0,1,0,1,0,1,1,0,0,1,0,0
488,0.0,1,0,0,1,0,0.0007166863111643934,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
489,1.0,1,0,0,1,0,-0.12590385186170688,0.1,0.1,0.0159,0,0,0,0,0,0,0,1,1,0,0,0
490,0.0,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.0199667,0,0,0,0,0,0,0,1,1,0,0,0
491,0.0,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.00725,0,0,0,0,0,0,0,1,1,0,0,0
492,0.0,0,1,0,1,0,0.15145542223124925,0.0,0.0,0.0305,0,1,0,1,0,1,1,1,1,0,0,0
493,0.0,0,1,0,1,0,0.24792821322010353,0.0,0.0,0.0495042,0,0,0,0,0,0,0,1,0,1,0,0
494,0.0,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
495,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0144583,0,0,0,0,0,0,0,1,0,1,0,0
496,1.0,0,1,0,0,1,0.14542587279444585,0.1,0.0,0.0782667,0,1,0,1,1,0,0,0,0,1,0,0
497,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.015099999999999999,0,0,0,0,0,0,0,1,1,0,0,0
498,0.0,0,1,0,0,1,-0.029431060872852577,0.1,0.2,0.15155000000000002,0,0,1,1,0,1,1,1,1,0,0,0
499,0.0,1,0,0,1,0,-0.03546061030965597,0.0,0.0,0.007795799999999999,0,0,0,0,0,0,0,1,1,0,0,0
500,0.0,1,0,0,1,0,-0.07766745636727973,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
501,0.0,1,0,0,0,1,-0.053549258620066154,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
502,0.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0076292,0,0,0,0,0,0,0,1,0,0,1,0
503,0.0,1,0,0,0,1,0.04292353236878815,0.0,0.0,0.0095875,0,0,0,0,0,0,0,1,1,0,0,0
504,1.0,0,1,0,0,1,-0.08369700580408312,0.0,0.0,0.0865,0,1,0,1,1,0,0,1,1,0,0,0
505,0.0,0,1,0,1,0,-0.07163790693047634,0.1,0.0,0.10890000000000001,0,0,1,1,1,0,0,1,0,1,0,0
506,1.0,0,0,1,0,1,0.018805334621574576,0.0,0.2,0.026,0,0,0,0,0,0,0,1,1,0,0,0
507,1.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
508,0.0,1,0,0,1,0,-0.011342412562442394,0.0,0.0,0.022525,0,0,0,0,0,0,0,1,1,0,0,0
509,1.0,1,0,0,1,0,-0.023401511436049183,0.0,0.0,0.056495800000000006,0,0,0,0,0,0,0,1,1,0,0,0
510,1.0,1,0,0,1,0,-0.005312863125639,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
511,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
512,1.0,0,1,0,1,0,0.03689398293198476,0.0,0.0,0.026287500000000002,0,1,0,1,1,0,1,0,1,0,0,0
513,1.0,0,1,0,0,1,0.14542587279444585,0.1,0.0,0.0594,0,0,0,0,0,0,0,1,0,1,0,0
514,0.0,1,0,0,1,0,-0.03546061030965597,0.0,0.0,0.0074958,0,0,0,0,0,0,0,1,1,0,0,0
515,0.0,0,1,0,1,0,0.1032190267368221,0.0,0.0,0.034020800000000004,0,1,0,1,1,0,1,1,1,0,0,0
516,1.0,0,0,1,0,1,0.02483488405837797,0.0,0.0,0.0105,0,0,0,1,0,0,0,0,1,0,0,0
517,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.024149999999999998,0,0,0,0,0,0,0,1,0,0,1,0
518,1.0,0,0,1,0,1,0.03689398293198476,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
519,0.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
520,1.0,0,1,0,0,1,0.0007166863111643934,0.0,0.0,0.0935,0,1,0,1,1,1,0,0,1,0,0,0
521,0.0,1,0,0,1,0,-0.04751970918326276,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
522,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
523,1.0,0,1,0,0,1,0.08513037842641191,0.0,0.1,0.0579792,0,1,0,0,0,0,0,0,0,1,0,0
524,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
525,0.0,1,0,0,1,0,0.06402695539760003,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
526,1.0,0,0,1,0,1,0.12130767504723228,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
527,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.2217792,0,1,0,1,1,1,0,1,1,0,0,0
528,0.0,1,0,0,1,0,0.05498263124239494,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
529,0.0,0,0,1,1,0,-0.041490159746459365,0.2,0.1,0.0115,0,0,0,0,0,0,0,1,1,0,0,0
530,1.0,0,0,1,0,1,-0.16811069791933064,0.1,0.1,0.026,0,0,0,0,0,0,0,1,1,0,0,0
531,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
532,0.0,1,0,0,1,0,-0.07766745636727973,0.1,0.1,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
533,1.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.2,0.0223583,0,0,0,0,0,0,0,1,0,1,0,0
534,0.0,1,0,0,0,1,0.0007166863111643934,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
535,1.0,0,0,1,0,1,-0.13796295073531367,0.0,0.2,0.02625,0,0,0,0,0,0,0,1,1,0,0,0
536,0.0,0,1,0,1,0,0.0911599278632153,0.0,0.0,0.02655,0,1,0,1,1,1,1,0,1,0,0,0
537,1.0,0,1,0,0,1,0.0007166863111643934,0.0,0.0,0.10642499999999999,0,0,0,0,0,0,0,1,0,1,0,0
538,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0145,0,0,0,0,0,0,0,1,1,0,0,0
539,1.0,0,1,0,0,1,-0.04751970918326276,0.0,0.2,0.0495,0,1,0,1,1,1,1,1,0,1,0,0
540,1.0,0,1,0,0,1,0.03689398293198476,0.0,0.2,0.071,0,1,1,0,0,0,0,0,1,0,0,0
541,0.0,1,0,0,0,1,-0.12590385186170688,0.4,0.2,0.031275,0,0,0,0,0,0,0,1,1,0,0,0
542,0.0,1,0,0,0,1,-0.1138447529881001,0.4,0.2,0.031275,0,0,0,0,0,0,0,1,1,0,0,0
543,1.0,0,0,1,1,0,0.01277578518477118,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
544,0.0,0,1,0,1,0,0.12130767504723228,0.1,0.0,0.10642499999999999,0,1,1,0,0,0,0,1,0,1,0,0
545,0.0,0,1,0,1,0,0.20572136716247977,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
546,1.0,0,0,1,0,1,-0.06560835749367294,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
547,1.0,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.013862500000000002,0,0,0,0,0,0,0,1,0,1,0,0
548,0.0,1,0,0,1,0,0.018805334621574576,0.1,0.1,0.020524999999999998,0,0,0,0,0,0,0,1,1,0,0,0
549,1.0,0,0,1,1,0,-0.13193340129851028,0.1,0.1,0.03675,0,0,0,0,0,0,0,1,1,0,0,0
550,1.0,0,1,0,1,0,-0.07766745636727973,0.0,0.2,0.1108833,0,1,1,0,0,0,1,0,0,1,0,0
551,0.0,0,0,1,1,0,-0.01737196199924579,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
552,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078292,0,0,0,0,0,0,0,1,0,0,1,0
553,1.0,1,0,0,1,0,-0.04751970918326276,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
554,1.0,1,0,0,0,1,-0.04751970918326276,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
555,0.0,0,1,0,1,0,0.19366226828887298,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
556,1.0,0,1,0,0,1,0.10924857617362549,0.1,0.0,0.0396,0,1,1,0,0,0,1,1,0,1,0,0
557,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.227525,0,0,0,0,0,0,0,1,0,1,0,0
558,1.0,0,1,0,0,1,0.05498263124239494,0.1,0.1,0.07965000000000001,0,0,1,0,1,1,1,0,1,0,0,0
559,1.0,1,0,0,0,1,0.03689398293198476,0.1,0.0,0.0174,0,0,0,0,0,0,0,1,1,0,0,0
560,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
561,0.0,1,0,0,1,0,0.061012180679198336,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
562,0.0,0,0,1,1,0,-0.011342412562442394,0.0,0.0,0.0135,0,0,0,0,0,0,0,1,1,0,0,0
563,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
564,0.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
565,0.0,1,0,0,1,0,-0.03546061030965597,0.2,0.0,0.024149999999999998,0,0,0,0,0,0,0,1,1,0,0,0
566,0.0,1,0,0,1,0,-0.06560835749367294,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
567,0.0,1,0,0,0,1,-0.005312863125639,0.0,0.4,0.021075,0,0,0,0,0,0,0,1,1,0,0,0
568,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
569,1.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
570,1.0,0,0,1,1,0,0.19366226828887298,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
571,1.0,0,1,0,0,1,0.13939632335764246,0.2,0.0,0.051479199999999996,0,1,1,0,0,1,0,0,1,0,0,0
572,1.0,0,1,0,1,0,0.03689398293198476,0.0,0.0,0.026387499999999998,0,1,0,1,1,0,1,0,1,0,0,0
573,1.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
574,0.0,1,0,0,1,0,-0.08369700580408312,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
575,0.0,1,0,0,1,0,-0.06560835749367294,0.0,0.0,0.0145,0,0,0,0,0,0,0,1,1,0,0,0
576,1.0,0,0,1,0,1,0.02483488405837797,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
577,1.0,0,1,0,0,1,0.05498263124239494,0.1,0.0,0.0559,0,1,0,0,1,1,0,0,1,0,0,0
578,0.0,1,0,0,0,1,1.713701020890822e-16,0.1,0.0,0.0144583,0,0,0,0,0,0,0,1,0,1,0,0
579,1.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
580,1.0,0,0,1,0,1,-0.029431060872852577,0.1,0.1,0.03,0,0,0,0,0,0,0,1,1,0,0,0
581,1.0,0,1,0,0,1,0.05498263124239494,0.1,0.1,0.1108833,0,1,1,0,0,1,0,1,0,1,0,0
582,0.0,0,0,1,1,0,0.14542587279444585,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
583,0.0,0,1,0,1,0,0.03689398293198476,0.0,0.0,0.040125,0,1,1,0,0,1,1,0,0,1,0,0
584,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0087125,0,0,0,0,0,0,0,1,0,1,0,0
585,1.0,0,1,0,0,1,-0.07163790693047634,0.0,0.2,0.07965000000000001,0,1,1,0,0,1,1,1,1,0,0,0
586,0.0,0,0,1,1,0,0.1032190267368221,0.0,0.0,0.015,0,0,0,0,0,0,0,1,1,0,0,0
587,1.0,0,1,0,1,0,0.18160316941526622,0.1,0.1,0.0792,0,1,1,0,1,0,0,0,0,1,0,0
588,0.0,1,0,0,1,0,-0.04751970918326276,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
589,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
590,0.0,1,0,0,1,0,0.03086443349518136,0.0,0.0,0.007125,0,0,0,0,0,0,0,1,1,0,0,0
591,1.0,0,1,0,0,1,0.13336677392083907,0.1,0.0,0.0782667,0,1,0,1,1,0,0,0,0,1,0,0
592,0.0,1,0,0,1,0,0.1032190267368221,0.0,0.0,0.00725,0,0,0,0,0,0,0,1,1,0,0,0
593,0.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.2,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
594,0.0,0,0,1,1,0,0.04292353236878815,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
595,0.0,1,0,0,1,0,0.03689398293198476,0.1,0.1,0.024149999999999998,0,0,0,0,0,0,0,1,1,0,0,0
596,1.0,0,0,1,0,1,1.713701020890822e-16,0.0,0.0,0.033,0,0,0,0,0,0,0,1,1,0,0,0
597,0.0,1,0,0,1,0,0.11527812561042888,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
598,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
599,1.0,0,1,0,1,0,0.11527812561042888,0.1,0.0,0.0569292,0,1,1,0,1,0,0,1,0,1,0,0
600,1.0,0,0,1,0,1,-0.03546061030965597,0.2,0.1,0.027,0,0,0,0,0,0,0,1,1,0,0,0
601,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
602,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0424,0,0,0,0,0,0,0,1,1,0,0,0
603,0.0,1,0,0,1,0,0.08513037842641191,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
604,1.0,0,1,0,1,0,0.03086443349518136,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,0,1,0,0
605,0.0,1,0,0,1,0,0.03689398293198476,0.1,0.0,0.015550000000000001,0,0,0,0,0,0,0,1,1,0,0,0
606,0.0,1,0,0,1,0,0.0007166863111643934,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
607,1.0,0,1,0,1,0,-0.01737196199924579,0.0,0.0,0.0305,0,0,0,0,0,0,0,1,1,0,0,0
608,1.0,0,0,1,0,1,-0.04751970918326276,0.1,0.2,0.0415792,0,0,0,0,0,0,0,1,0,1,0,0
609,1.0,0,1,0,0,1,0.061012180679198336,0.0,0.0,0.1534625,0,0,1,1,0,0,0,0,1,0,0,0
610,0.0,1,0,0,0,1,0.05498263124239494,0.1,0.5,0.031275,0,0,0,0,0,0,0,1,1,0,0,0
611,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00705,0,0,0,0,0,0,0,1,1,0,0,0
612,1.0,1,0,0,0,1,1.713701020890822e-16,0.1,0.0,0.0155,0,0,0,0,0,0,0,1,0,0,1,0
613,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
614,0.0,1,0,0,1,0,0.03086443349518136,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
615,1.0,0,0,1,0,1,-0.03546061030965597,0.1,0.2,0.065,0,0,0,0,0,0,0,1,1,0,0,0
616,0.0,1,0,0,1,0,0.02483488405837797,0.1,0.1,0.0144,0,0,0,0,0,0,0,1,1,0,0,0
617,0.0,1,0,0,0,1,-0.023401511436049183,0.1,0.0,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
618,1.0,0,0,1,0,1,-0.15605159904572385,0.2,0.1,0.039,0,0,1,0,0,0,1,0,1,0,0,0
619,0.0,0,0,1,1,0,-0.023401511436049183,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
620,0.0,1,0,0,1,0,-0.01737196199924579,0.1,0.0,0.0144542,0,0,0,0,0,0,0,1,0,1,0,0
621,1.0,0,1,0,1,0,0.07307127955280512,0.1,0.0,0.0525542,0,1,1,0,1,0,1,0,1,0,0,0
622,1.0,1,0,0,1,0,-0.05957880805686955,0.1,0.1,0.0157417,0,0,0,0,0,0,0,1,0,1,0,0
623,0.0,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
624,0.0,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
625,0.0,0,1,0,1,0,0.1876327188520696,0.0,0.0,0.0323208,0,1,1,0,1,0,1,1,1,0,0,0
626,0.0,0,0,1,1,0,0.16351452110485604,0.0,0.0,0.01235,0,0,0,0,0,0,0,1,0,0,1,0
627,1.0,0,1,0,0,1,-0.053549258620066154,0.0,0.0,0.0779583,0,1,1,0,1,1,0,0,1,0,0,0
628,0.0,1,0,0,1,0,-0.023401511436049183,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
629,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0077333,0,0,0,0,0,0,0,1,0,0,1,0
630,1.0,0,1,0,1,0,0.30219415815133405,0.0,0.0,0.03,0,1,1,0,1,1,0,1,1,0,0,0
631,0.0,1,0,0,1,0,0.12733722448403567,0.0,0.0,0.0070542,0,0,0,0,0,0,0,1,1,0,0,0
632,1.0,0,1,0,1,0,0.01277578518477118,0.0,0.0,0.0305,0,1,1,0,1,1,1,0,0,1,0,0
633,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
634,0.0,1,0,0,0,1,-0.12590385186170688,0.3,0.2,0.027899999999999998,0,0,0,0,0,0,0,1,1,0,0,0
635,1.0,0,0,1,0,1,-0.011342412562442394,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
636,0.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
637,0.0,0,0,1,1,0,0.006746235747967787,0.1,0.1,0.02625,0,0,0,0,0,0,0,1,1,0,0,0
638,0.0,1,0,0,0,1,0.06704173011600173,0.0,0.5,0.0396875,0,0,0,0,0,0,0,1,1,0,0,0
639,0.0,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
640,0.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
641,1.0,0,1,0,0,1,-0.03546061030965597,0.0,0.0,0.0693,0,1,0,0,0,1,1,1,0,1,0,0
642,0.0,1,0,0,0,1,-0.16811069791933064,0.3,0.2,0.027899999999999998,0,0,0,0,0,0,0,1,1,0,0,0
643,1.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.056495800000000006,0,0,0,0,0,0,0,1,1,0,0,0
644,1.0,1,0,0,0,1,-0.17564763471533487,0.2,0.1,0.0192583,0,0,0,0,0,0,0,1,0,1,0,0
645,1.0,0,1,0,1,0,0.10924857617362549,0.1,0.0,0.07672920000000001,0,0,0,0,1,0,1,1,0,1,0,0
646,0.0,1,0,0,1,0,-0.06560835749367294,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
647,1.0,0,1,0,1,0,0.15748497166805264,0.0,0.0,0.0355,0,1,1,0,1,1,1,1,0,1,0,0
648,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007549999999999999,0,0,0,0,0,0,0,1,1,0,0,0
649,1.0,1,0,0,0,1,-0.041490159746459365,0.0,0.0,0.007549999999999999,0,0,0,0,0,0,0,1,1,0,0,0
650,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
651,1.0,0,0,1,0,1,-0.07163790693047634,0.0,0.1,0.023,0,0,0,0,0,0,0,1,1,0,0,0
